mid,team,date,event_id,onset_s,window_s,label,l10_stage,entropy_slope,det_slope,switch_rate,turnlen_trend,question_density,gap_trend,event_onset_s,event_class,no_prec_entropy,no_prec_switch,no_prec_both
2024.12.02startup_b,startup_b,20241202,15,4222.0,60,1,ids,0.0676753005758169,0.1309842895402078,6.0,-1.0000000000000018,0.4285714285714285,0.1714285714285712,4222.0,TRANSITION,True,True,True
2024.12.02startup_b,startup_b,20241202,16,4336.0,60,1,ids,-0.1407140846041054,0.1180362033166654,9.0,0.5939393939393942,0.3,-0.6083333333333336,4336.0,TRANSITION,True,True,True
2024.12.02startup_b,startup_b,20241202,17,4406.0,60,1,ids,-0.121021014265066,-0.2352594501896037,17.0,0.0216718266253871,0.0555555555555555,-0.0183823529411764,4406.0,INTERIOR_HANDOFF,True,False,False
2024.12.02startup_b,startup_b,20241202,18,4720.0,60,1,ids,0.1244931931540883,-0.4897678841663524,4.0,2.8000000000000016,0.4,,4720.0,INTERIOR_OTHER,True,False,False
2024.12.02startup_b,startup_b,20241202,19,4973.0,60,1,ids,0.9365010382000436,-0.3822460474807626,6.0,1.1428571428571406,0.5714285714285714,-0.7142857142857142,4973.0,INTERIOR_HANDOFF,False,True,False
2024.12.02startup_b,startup_b,20241202,20,5050.0,60,1,ids,0.5964876693313541,-0.7865977636670891,13.0,0.2659340659340657,0.1428571428571428,0.0027472527472526,5050.0,TRANSITION,False,False,False
2024.12.02startup_b,startup_b,20241202,21,5061.0,60,1,ids,0.5498376922544206,-0.7931618960875708,14.0,0.5678571428571433,0.1333333333333333,-0.1021978021978022,5061.0,TRANSITION,False,False,False
2024.12.02startup_b,startup_b,20241202,22,5151.0,60,1,ids,0.3348464158490091,-0.3640555337072507,4.0,-0.6000000000000012,0.4,,5151.0,TRANSITION,True,False,False
2024.12.02startup_b,startup_b,20241202,23,5277.0,60,1,ids,-0.3041763124447804,-0.2061686013000072,5.0,-5.714285714285719,0.0,-1.9,5277.0,TRANSITION,True,False,False
2024.12.02startup_b,startup_b,20241202,24,5326.0,60,1,conclude,0.5188621424273562,-0.6767650339980257,17.0,0.2311661506707947,0.0,-0.2022058823529412,5326.0,TRANSITION,False,False,False
2024.12.09startup_a,startup_a,20241209,0,469.0,60,1,segue,0.3956606516524051,-0.1933889935328427,1.0,,1.0,,469.0,TRANSITION,False,False,False
2024.12.09startup_a,startup_a,20241209,1,721.0,60,1,scorecard,0.8779297230045794,-0.3056956067934566,1.0,,0.5,,721.0,INTERIOR_OTHER,False,False,False
2024.12.09startup_a,startup_a,20241209,2,809.0,60,1,scorecard,-0.1879726881145215,0.576324118306351,2.0,,0.3333333333333333,,809.0,TRANSITION,True,True,True
2024.12.09startup_a,startup_a,20241209,3,894.0,60,1,rock_review,0.0297399472144071,0.3542474210368156,10.0,1.1090909090909091,0.1818181818181818,-0.3363636363636363,894.0,TRANSITION,True,False,False
2024.12.09startup_a,startup_a,20241209,4,922.0,60,1,rock_review,-0.1453229840998836,0.6702980494421613,12.0,2.2472527472527473,0.0769230769230769,0.1101398601398599,922.0,INTERIOR_OTHER,True,False,False
2024.12.09startup_a,startup_a,20241209,5,984.0,60,1,rock_review,-0.5420622662112841,0.0731549815197488,2.0,,0.0,,984.0,TRANSITION,False,True,False
2024.12.09startup_a,startup_a,20241209,6,1058.0,60,1,rock_review,0.074610735533493,-0.2111723718735704,8.0,-0.0833333333333342,0.2222222222222222,0.0654761904761904,1058.0,TRANSITION,True,False,False
2024.12.09startup_a,startup_a,20241209,7,1242.0,60,1,headlines,0.5105842232338793,-0.145340108540597,1.0,,0.5,,1242.0,TRANSITION,False,False,False
2024.12.09startup_a,startup_a,20241209,8,1386.0,60,1,todo,0.0671820135674711,-0.1238528084759457,8.0,1.35,0.3333333333333333,-0.4285714285714285,1386.0,INTERIOR_HANDOFF,True,False,False
2024.12.09startup_a,startup_a,20241209,9,1502.0,60,1,todo,-0.094558085445675,-0.539077713921945,10.0,-0.1181818181818176,0.3636363636363636,-0.5090909090909093,1502.0,INTERIOR_OTHER,True,False,False
2024.12.09startup_a,startup_a,20241209,10,1675.0,60,1,todo,0.3880698679456341,-0.2994806509344064,5.0,4.199999999999999,0.5,0.4999999999999999,1675.0,INTERIOR_OTHER,False,True,False
2024.12.09startup_a,startup_a,20241209,11,1813.0,60,1,todo,0.6082756814428368,-0.3241917228158728,6.0,-5.250000000000005,0.5714285714285714,1.9428571428571435,1813.0,TRANSITION,False,True,False
2024.12.09startup_a,startup_a,20241209,12,2676.0,60,1,ids,0.422747900659477,-0.7872318402328362,6.0,-0.3571428571428587,0.2857142857142857,0.4428571428571432,2676.0,TRANSITION,False,True,False
2024.12.09startup_a,startup_a,20241209,13,2860.0,60,1,ids,0.245997659047469,0.0168307671912861,5.0,3.2857142857142834,0.5,1.6999999999999995,2860.0,INTERIOR_HANDOFF,True,True,True
2024.12.09startup_a,startup_a,20241209,14,2957.0,60,1,ids,0.2429970967180542,-0.2463869129917052,5.0,4.628571428571429,0.1666666666666666,0.6500000000000002,2957.0,TRANSITION,True,True,True
2024.12.09startup_a,startup_a,20241209,15,3327.0,60,1,ids,-0.0978140859588043,0.1726923012802808,4.0,8.285714285714288,0.1666666666666666,-0.7,3327.0,INTERIOR_HANDOFF,True,True,True
2024.12.09startup_a,startup_a,20241209,16,3401.0,60,1,ids,-0.2221486200364855,-0.0618445034066756,9.0,1.3696969696969696,0.4,-0.3166666666666669,3401.0,TRANSITION,True,False,False
2024.12.09startup_a,startup_a,20241209,17,3987.0,60,1,ids,0.7159273560565236,-0.2556757747341286,6.0,-1.0714285714285765,0.5714285714285714,0.6571428571428573,3987.0,INTERIOR_OTHER,False,True,False
2024.12.09startup_a,startup_a,20241209,18,4117.0,60,1,ids,0.0203552770456936,-0.2534827277768531,2.0,,0.3333333333333333,,4117.0,INTERIOR_OTHER,True,True,True
2024.12.09startup_a,startup_a,20241209,19,4161.0,60,1,ids,0.3017836721266778,0.4252741699552886,,,,,4161.0,INTERIOR_OTHER,False,,False
2024.12.09startup_a,startup_a,20241209,20,4429.0,60,1,ids,0.3793768592594573,-0.3331882414383904,1.0,,0.3333333333333333,,4429.0,TRANSITION,False,False,False
2024.12.09startup_a,startup_a,20241209,21,4756.0,60,1,ids,-0.0620303948343254,-0.0976119016059596,8.0,4.250000000000001,0.2222222222222222,-0.7023809523809522,4756.0,TRANSITION,True,False,False
2024.12.09startup_a,startup_a,20241209,22,4807.0,60,1,ids,0.1582324274157506,-0.0167515530167577,13.0,1.762637362637362,0.3571428571428571,0.1950549450549448,4807.0,TRANSITION,True,False,False
2024.12.09startup_a,startup_a,20241209,23,5056.0,60,1,ids,0.3426160109365355,-0.2028893864236725,3.0,,0.5,,5056.0,INTERIOR_OTHER,False,True,False
2024.12.09startup_a,startup_a,20241209,24,5244.0,60,1,ids,0.3625096071695741,-0.328895584697926,1.0,,0.5,,5244.0,TRANSITION,False,False,False
2024.12.13startup_a,startup_a,20241213,0,827.0,60,1,rock_review,1.0149732635313822,-0.131041263737574,2.0,,0.3333333333333333,,827.0,INTERIOR_OTHER,False,False,False
2024.12.13startup_a,startup_a,20241213,1,1413.0,60,1,todo,0.8685307807755123,-0.3772103195319041,4.0,5.9,0.2,,1413.0,INTERIOR_HANDOFF,False,True,False
2024.12.13startup_a,startup_a,20241213,2,1720.0,60,1,todo,0.035231391126399,-0.2713682100889468,3.0,-11.799999999999995,0.2,,1720.0,INTERIOR_HANDOFF,True,True,True
2024.12.13startup_a,startup_a,20241213,3,1948.0,60,1,todo,0.3042082060586702,-0.1365286211026895,3.0,,0.25,,1948.0,TRANSITION,True,True,True
2024.12.13startup_a,startup_a,20241213,4,2577.0,60,1,ids,0.2198201831440656,-0.2655650289291232,10.0,1.6909090909090907,0.1818181818181818,-0.8878787878787878,2577.0,TRANSITION,True,False,False
2024.12.13startup_a,startup_a,20241213,5,2638.0,60,1,ids,0.0991497189701321,-0.98688065467706,9.0,-1.2060606060606067,0.6,0.2750000000000001,2638.0,TRANSITION,True,False,False
2024.12.13startup_a,startup_a,20241213,6,2833.0,60,1,ids,1.0527679971481434,-0.3495085274786383,1.0,,1.0,,2833.0,TRANSITION,False,False,False
2024.12.13startup_a,startup_a,20241213,7,2983.0,60,1,ids,-0.7051348847269101,0.6223496169357108,7.0,7.650000000000003,0.4444444444444444,-0.6488095238095237,2983.0,TRANSITION,False,False,False
2024.12.13startup_a,startup_a,20241213,8,3053.0,60,1,ids,0.2050318063517487,-0.7696334627293425,11.0,-0.6853146853146859,0.5833333333333334,0.6818181818181818,3053.0,INTERIOR_HANDOFF,True,False,False
2024.12.13startup_a,startup_a,20241213,9,3101.0,60,1,ids,0.0491702276400349,0.6172519161241337,5.0,2.228571428571427,0.6666666666666666,-0.1499999999999995,3101.0,TRANSITION,True,True,True
2024.12.13startup_a,startup_a,20241213,10,3323.0,60,1,ids,0.0486913063261659,0.0845252224662452,8.0,-1.7000000000000015,0.4444444444444444,0.1488095238095236,3323.0,INTERIOR_OTHER,True,False,False
2024.12.13startup_a,startup_a,20241213,11,3588.0,60,1,ids,-0.3264268170904866,0.3892878199387526,10.0,1.945454545454545,0.4545454545454545,-0.0636363636363634,3588.0,INTERIOR_OTHER,True,False,False
2024.12.13startup_a,startup_a,20241213,12,3645.0,60,1,ids,-0.0472195102652337,-0.708529489458398,5.0,1.8571428571428568,0.5,0.1,3645.0,INTERIOR_HANDOFF,True,True,True
2024.12.13startup_a,startup_a,20241213,13,4025.0,60,1,ids,-0.0757239461366938,-0.4490784291747939,4.0,-15.599999999999994,0.4,,4025.0,TRANSITION,True,True,True
2024.12.13startup_a,startup_a,20241213,14,4906.0,60,1,conclude,0.2162255654889903,0.1588470197632821,5.0,5.742857142857141,0.6666666666666666,-0.4500000000000001,4906.0,TRANSITION,True,True,True
2024.12.13startup_a,startup_a,20241213,15,5092.0,60,1,conclude,-0.8594326231923112,0.3301731989876551,4.0,-3.3999999999999972,0.4,,5092.0,TRANSITION,False,True,False
2024.12.16startup_b,startup_b,20241216,0,239.0,60,1,segue,0.1889196964112279,-0.2371194909607415,4.0,5.171428571428572,0.3333333333333333,-1.35,239.0,INTERIOR_OTHER,True,True,True
2024.12.16startup_b,startup_b,20241216,1,285.0,60,1,segue,0.2964617047051071,-0.96561502697868,10.0,1.290909090909091,0.1818181818181818,-0.0333333333333333,285.0,TRANSITION,True,False,False
2024.12.16startup_b,startup_b,20241216,2,376.0,60,1,segue,0.0231198853466968,-0.2538397136805551,9.0,0.8969696969696975,0.6,-0.0916666666666665,376.0,TRANSITION,True,False,False
2024.12.16startup_b,startup_b,20241216,3,533.0,60,1,segue,0.2648888345090203,0.0562711760488629,4.0,1.500000000000003,0.6,,533.0,INTERIOR_HANDOFF,True,True,True
2024.12.16startup_b,startup_b,20241216,4,689.0,60,1,segue,-0.1952730606247264,0.096704414811628,7.0,2.809523809523809,0.25,0.3392857142857142,689.0,TRANSITION,True,True,True
2024.12.16startup_b,startup_b,20241216,5,997.0,60,1,rock_review,0.3373025005842907,-0.2819763944043292,4.0,-4.4,0.2,,997.0,TRANSITION,True,True,True
2024.12.16startup_b,startup_b,20241216,6,1122.0,60,1,todo,0.0879393653714237,0.6333624973224158,10.0,0.5000000000000001,0.5454545454545454,0.5787878787878786,1122.0,TRANSITION,True,False,False
2024.12.16startup_b,startup_b,20241216,7,1304.0,60,1,todo,1.0985903777656731,-0.5099301277621198,4.0,-14.3,0.4,,1304.0,TRANSITION,False,True,False
2024.12.16startup_b,startup_b,20241216,8,2074.0,60,1,todo,0.2208402908972579,-0.3606055156002743,9.0,-1.3272727272727254,0.1,0.1250000000000006,2074.0,TRANSITION,True,False,False
2024.12.16startup_b,startup_b,20241216,9,2182.0,60,1,todo,-0.0827261428904593,-0.0214277014289875,5.0,4.685714285714283,0.1666666666666666,-3.1499999999999995,2182.0,INTERIOR_OTHER,True,True,True
2024.12.16startup_b,startup_b,20241216,10,2234.0,60,1,todo,0.2827694001613843,-0.4660686240484927,7.0,-0.7738095238095232,0.375,-0.1607142857142861,2234.0,INTERIOR_HANDOFF,True,True,True
2024.12.16startup_b,startup_b,20241216,11,2702.0,60,1,todo,-0.0591718804405581,0.020513251401345,10.0,1.3272727272727276,0.3636363636363636,-0.1424242424242424,2702.0,TRANSITION,True,False,False
2024.12.16startup_b,startup_b,20241216,12,2771.0,60,1,todo,-0.0564371748884635,-0.0359007436129536,16.0,0.9999999999999998,0.4117647058823529,-0.0852941176470587,2771.0,INTERIOR_HANDOFF,True,False,False
2024.12.16startup_b,startup_b,20241216,13,2874.0,60,1,todo,0.6421333863993087,-0.3938317013449814,2.0,,0.75,,2874.0,INTERIOR_HANDOFF,False,True,False
2024.12.16startup_b,startup_b,20241216,14,3026.0,60,1,ids,-0.3422459497400413,0.023640209273125,13.0,0.978021978021978,0.2142857142857142,0.0302197802197801,3026.0,TRANSITION,False,False,False
2024.12.16startup_b,startup_b,20241216,15,3049.0,60,1,ids,-0.4800814662568989,-0.1260749462081241,9.0,-0.3333333333333332,0.1,0.2250000000000002,3049.0,INTERIOR_HANDOFF,False,False,False
2024.12.16startup_b,startup_b,20241216,16,3183.0,60,1,ids,0.2447374113954932,-0.3042844672817897,14.0,-0.2321428571428564,0.1333333333333333,-0.0703296703296703,3183.0,TRANSITION,True,False,False
2024.12.16startup_b,startup_b,20241216,17,3343.0,60,1,ids,0.2632534424329717,-0.5137671314636436,7.0,0.7380952380952387,0.5,-0.732142857142857,3343.0,INTERIOR_HANDOFF,True,True,True
2024.12.16startup_b,startup_b,20241216,18,3417.0,60,1,ids,-0.5597855723694665,0.8070057563661011,8.0,0.9499999999999982,0.1111111111111111,-1.8706415955794803e-16,3417.0,TRANSITION,False,False,False
2024.12.16startup_b,startup_b,20241216,19,3462.0,60,1,ids,0.3396662897107907,-1.2781685358219073,12.0,-0.2912087912087913,0.1538461538461538,-0.0349650349650349,3462.0,TRANSITION,True,False,False
2024.12.16startup_b,startup_b,20241216,20,3573.0,60,1,ids,0.280295280161083,-0.2401785462109767,3.0,,0.25,,3573.0,INTERIOR_OTHER,True,True,True
2024.12.16startup_b,startup_b,20241216,21,3648.0,60,1,ids,0.0219108477200573,0.1634574545694611,9.0,0.4969696969696981,0.4,-0.6416666666666669,3648.0,TRANSITION,True,False,False
2024.12.16startup_b,startup_b,20241216,22,3674.0,60,1,ids,-0.0088773463506064,-0.5720114177401235,11.0,-0.7412587412587396,0.6666666666666666,0.2272727272727272,3674.0,TRANSITION,True,False,False
2024.12.16startup_b,startup_b,20241216,23,3707.0,60,1,ids,-0.2356975705030552,0.2844156970655339,12.0,0.8956043956043958,0.5384615384615384,0.3706293706293704,3707.0,INTERIOR_OTHER,True,False,False
2024.12.16startup_b,startup_b,20241216,24,3935.0,60,1,ids,0.1311413233158208,0.0900756151030914,4.0,6.4,0.6,,3935.0,INTERIOR_OTHER,True,True,True
2024.12.16startup_b,startup_b,20241216,25,4128.0,60,1,ids,0.9186249212755788,-0.3870622991324896,6.0,-0.9285714285714276,0.2857142857142857,1.1142857142857143,4128.0,TRANSITION,False,True,False
2024.12.16startup_b,startup_b,20241216,26,4962.0,60,1,ids,0.8159910596910633,-0.771568596390809,12.0,0.6153846153846152,0.3076923076923077,0.0664335664335663,4962.0,TRANSITION,False,False,False
2024.12.16startup_b,startup_b,20241216,27,4976.0,60,1,ids,0.7278122462183245,-0.8403273959501949,11.0,2.094405594405593,0.25,-0.2318181818181817,4976.0,TRANSITION,False,False,False
2024.12.16startup_b,startup_b,20241216,28,5051.0,60,1,ids,-0.4316428463730879,0.4562794409099327,19.0,0.5691729323308268,0.25,0.0324561403508771,5051.0,TRANSITION,False,False,False
2024.12.16startup_b,startup_b,20241216,29,5220.0,60,1,conclude,-0.2702663206007118,-0.6557999308530688,10.0,-1.2181818181818176,0.1818181818181818,0.3212121212121211,5220.0,INTERIOR_OTHER,True,False,False
2024.12.23startup_a,startup_a,20241223,0,82.0,60,1,segue,-0.2985114552946085,0.3337681721427397,2.0,,0.3333333333333333,,82.0,INTERIOR_OTHER,True,True,True
2024.12.23startup_a,startup_a,20241223,1,120.0,60,1,segue,0.7576524897846445,-1.0007589592598385,4.0,-3.0999999999999996,0.2,,120.0,INTERIOR_HANDOFF,False,True,False
2024.12.23startup_a,startup_a,20241223,2,154.0,60,1,segue,-0.5416496560214631,0.8647039042649652,6.0,7.357142857142853,0.2857142857142857,0.3571428571428574,154.0,INTERIOR_OTHER,False,False,False
2024.12.23startup_a,startup_a,20241223,3,234.0,60,1,segue,0.2202323160718678,-0.0453784128312022,2.0,,0.6666666666666666,,234.0,INTERIOR_OTHER,True,True,True
2024.12.23startup_a,startup_a,20241223,4,1474.0,60,1,todo,-0.150590312454802,-0.1980695298469847,5.0,0.7142857142857134,0.3333333333333333,1.0,1474.0,TRANSITION,True,False,False
2024.12.23startup_a,startup_a,20241223,5,1689.0,60,1,todo,0.7081551969559159,-0.5043572237306634,2.0,,0.3333333333333333,,1689.0,INTERIOR_HANDOFF,False,True,False
2024.12.23startup_a,startup_a,20241223,6,1790.0,60,1,todo,-0.1627587915500957,-0.2772760587975026,4.0,-0.3999999999999987,0.4,,1790.0,TRANSITION,True,True,True
2024.12.23startup_a,startup_a,20241223,7,1827.0,60,1,ids,0.1469320570025593,-0.8415434408277299,6.0,0.1071428571428551,0.4285714285714285,-1.228571428571429,1827.0,TRANSITION,True,False,False
2024.12.23startup_a,startup_a,20241223,8,1845.0,60,1,ids,0.1945999036865634,-0.5920328754870894,9.0,-0.9151515151515144,0.3,-0.05,1845.0,TRANSITION,True,False,False
2024.12.23startup_a,startup_a,20241223,9,2014.0,60,1,ids,0.3664163895421171,-0.1246947557441622,0.0,,0.0,,2014.0,INTERIOR_OTHER,True,False,False
2024.12.23startup_a,startup_a,20241223,10,2046.0,60,1,ids,0.6990342851538296,-0.6802593137847095,2.0,,0.5,,2046.0,INTERIOR_HANDOFF,False,True,False
2024.12.23startup_a,startup_a,20241223,11,3322.0,60,1,ids,-0.0376682970324359,-0.0916859055994065,4.0,-0.0857142857142876,0.3333333333333333,3.7000000000000006,3322.0,TRANSITION,True,True,True
2024.12.23startup_a,startup_a,20241223,12,3345.0,60,1,ids,0.1841802390364765,0.0360736458202998,2.0,,0.3333333333333333,,3345.0,INTERIOR_OTHER,True,True,True
2024.12.23startup_a,startup_a,20241223,13,3394.0,60,1,ids,0.1238644088660258,-0.7266757292041002,8.0,-1.0500000000000018,0.3333333333333333,1.208333333333333,3394.0,TRANSITION,True,False,False
2024.12.23startup_a,startup_a,20241223,14,3479.0,60,1,ids,-0.0809990588146464,-0.0024461284136483,0.0,,0.5,,3479.0,INTERIOR_OTHER,True,False,False
2024.12.23startup_a,startup_a,20241223,15,3557.0,60,1,ids,-0.2686026207095336,0.0466763263862364,10.0,0.0909090909090908,0.3636363636363636,-0.0121212121212119,3557.0,INTERIOR_HANDOFF,True,False,False
2024.12.23startup_a,startup_a,20241223,16,3940.0,60,1,ids,-0.0423158971858494,-0.0736191258698305,4.0,3.5,0.2,,3940.0,INTERIOR_OTHER,True,True,True
2024.12.23startup_a,startup_a,20241223,17,3982.0,60,1,ids,0.5545814060126794,-1.2481312929407935,7.0,-0.8690476190476184,0.25,1.2321428571428574,3982.0,INTERIOR_HANDOFF,False,False,False
2024.12.23startup_a,startup_a,20241223,18,4301.0,60,1,ids,0.2351732256988137,-0.2200477908508759,3.0,,0.25,,4301.0,TRANSITION,True,True,True
2024.12.23startup_a,startup_a,20241223,19,4603.0,60,1,ids,0.2172781000249543,-0.4033493916304381,9.0,5.23030303030303,0.4,-0.0833333333333333,4603.0,INTERIOR_OTHER,True,False,False
2024.12.23startup_a,startup_a,20241223,20,5123.0,60,1,ids,0.6892822432897822,-0.2411841768655388,5.0,2.97142857142857,0.5,0.5999999999999996,5123.0,TRANSITION,False,False,False
2024.12.23startup_a,startup_a,20241223,21,5195.0,60,1,ids,-0.1563049618633744,-0.3080835371771053,5.0,-9.452380952380947,0.125,1.7678571428571452,5195.0,TRANSITION,True,False,False
2024.12.23startup_a,startup_a,20241223,22,5260.0,60,1,conclude,0.4951342430455018,-0.0527366557468755,9.0,-2.1393939393939383,0.1,0.733333333333334,5260.0,TRANSITION,False,False,False
2024.12.23startup_a,startup_a,20241223,23,5290.0,60,1,conclude,-0.0585724405561576,0.6765710463677859,8.0,4.366666666666668,0.0,-0.0416666666666666,5290.0,TRANSITION,True,False,False
2024.12.23startup_b,startup_b,20241223,0,66.0,60,1,,0.2803690598652038,-0.2342786290233885,3.0,,0.25,,66.0,INTERIOR_HANDOFF,True,True,True
2024.12.23startup_b,startup_b,20241223,1,130.0,60,1,segue,0.2038424438323698,-0.4866053532257749,11.0,0.5734265734265731,0.3333333333333333,-0.6272727272727271,130.0,TRANSITION,True,False,False
2024.12.23startup_b,startup_b,20241223,2,326.0,60,1,segue,0.82772764280012,-0.3799998134176117,7.0,-1.726190476190473,0.125,0.1428571428571424,326.0,TRANSITION,False,True,False
2024.12.23startup_b,startup_b,20241223,3,401.0,60,1,scorecard,-0.0815005887158849,0.0175383255138673,10.0,0.6454545454545458,0.4545454545454545,0.0606060606060606,401.0,INTERIOR_HANDOFF,True,False,False
2024.12.23startup_b,startup_b,20241223,4,489.0,60,1,scorecard,0.1436263653205172,-0.249974933796959,9.0,0.3696969696969722,0.3,0.3916666666666669,489.0,TRANSITION,True,False,False
2024.12.23startup_b,startup_b,20241223,5,635.0,60,1,scorecard,0.3894846867434845,-0.9030746773413184,5.0,-3.257142857142862,0.1666666666666666,0.1500000000000002,635.0,INTERIOR_HANDOFF,False,True,False
2024.12.23startup_b,startup_b,20241223,6,678.0,60,1,scorecard,0.0394496419594151,-0.0615694741132557,8.0,3.7000000000000006,0.3333333333333333,-0.7440476190476187,678.0,TRANSITION,True,False,False
2024.12.23startup_b,startup_b,20241223,7,882.0,60,1,rock_review,-0.4765414695060869,1.1032960474169629,6.0,9.857142857142852,0.2857142857142857,-0.3857142857142857,882.0,TRANSITION,False,True,False
2024.12.23startup_b,startup_b,20241223,8,1379.0,60,1,todo,-0.0789221982554583,0.2793711412323207,11.0,0.1643356643356654,0.3333333333333333,0.0227272727272727,1379.0,INTERIOR_HANDOFF,True,False,False
2024.12.23startup_b,startup_b,20241223,9,1402.0,60,1,todo,0.3683246929699419,-0.4771426180100173,8.0,2.166666666666667,0.3333333333333333,-0.2261904761904761,1402.0,INTERIOR_HANDOFF,True,False,False
2024.12.23startup_b,startup_b,20241223,10,1441.0,60,1,todo,0.3593074697219294,-1.0262145205837152,9.0,-0.7757575757575762,0.2,0.1666666666666666,1441.0,INTERIOR_HANDOFF,True,False,False
2024.12.23startup_b,startup_b,20241223,11,1513.0,60,1,todo,0.2483700509828678,-0.2601072146981816,9.0,-1.6484848484848489,0.3,0.3166666666666669,1513.0,TRANSITION,True,False,False
2024.12.23startup_b,startup_b,20241223,12,1739.0,60,1,todo,-0.0092754220826619,-0.3476529801730094,7.0,1.5714285714285725,0.625,-0.3750000000000001,1739.0,TRANSITION,True,True,True
2024.12.23startup_b,startup_b,20241223,13,1851.0,60,1,todo,0.1249162292486588,-0.2893490304780296,3.0,,0.5,,1851.0,TRANSITION,True,True,True
2024.12.23startup_b,startup_b,20241223,14,2214.0,60,1,todo,0.6146299813182693,-0.3739575257850313,1.0,,0.5,,2214.0,INTERIOR_OTHER,False,True,False
2024.12.23startup_b,startup_b,20241223,15,2819.0,60,1,ids,0.6101518278414347,-0.321504129735732,2.0,,0.25,,2819.0,TRANSITION,False,True,False
2024.12.23startup_b,startup_b,20241223,16,2839.0,60,1,ids,0.8426005390423766,-0.906446083621524,4.0,3.6,0.2,,2839.0,TRANSITION,False,True,False
2024.12.23startup_b,startup_b,20241223,17,2850.0,60,1,ids,0.7775936412922716,-1.1048909841879928,5.0,1.7999999999999996,0.3333333333333333,0.7000000000000002,2850.0,INTERIOR_OTHER,False,True,False
2024.12.23startup_b,startup_b,20241223,18,3507.0,60,1,ids,0.5600031097593933,-0.2928079704906419,4.0,3.5000000000000013,1.0,,3507.0,TRANSITION,False,True,False
2024.12.23startup_b,startup_b,20241223,19,3581.0,60,1,ids,0.3724282309946689,-0.3498209216161578,7.0,-0.2023809523809507,0.25,0.1964285714285711,3581.0,TRANSITION,True,True,True
2024.12.23startup_b,startup_b,20241223,20,3783.0,60,1,ids,0.2277826118607052,-0.2641212160448905,7.0,0.3928571428571432,0.375,0.7857142857142855,3783.0,TRANSITION,True,True,True
2024.12.23startup_b,startup_b,20241223,21,4416.0,60,1,ids,0.5927435234370961,-0.0978883433016162,1.0,,0.5,,4416.0,INTERIOR_OTHER,False,True,False
2024.12.23startup_b,startup_b,20241223,22,4475.0,60,1,ids,0.1400278646919123,-0.9689367439055532,5.0,-1.600000000000002,0.5,1.55,4475.0,INTERIOR_HANDOFF,True,True,True
2024.12.23startup_b,startup_b,20241223,23,4524.0,60,1,ids,-0.3799054582507947,0.907927977438408,3.0,,0.25,,4524.0,TRANSITION,True,True,True
2024.12.23startup_b,startup_b,20241223,24,4655.0,60,1,ids,0.1094978580108748,0.0960791655241681,7.0,-1.785714285714284,0.0,-0.0714285714285709,4655.0,INTERIOR_OTHER,True,True,True
2024.12.23startup_b,startup_b,20241223,25,4782.0,60,1,ids,-0.05032015216095,0.2718406925034893,4.0,3.600000000000001,0.8,,4782.0,TRANSITION,True,True,True
2024.12.23startup_b,startup_b,20241223,26,4979.0,60,1,ids,-0.1350007346651248,-0.5118076964301279,3.0,,0.5,,4979.0,INTERIOR_OTHER,True,True,True
2024.12.23startup_b,startup_b,20241223,27,5035.0,60,1,ids,-0.0096236256939645,0.4063973419073048,6.0,2.9642857142857126,0.2857142857142857,-0.2714285714285714,5035.0,TRANSITION,True,True,True
2024.12.23startup_b,startup_b,20241223,28,5329.0,60,1,ids,0.3646591349641958,-0.0175440606157766,,,,,5329.0,TRANSITION,True,,False
2024.12.23startup_b,startup_b,20241223,29,5455.0,60,1,conclude,0.0797103714533423,-0.3810042518218162,9.0,0.2242424242424241,0.1,0.2749999999999998,5455.0,INTERIOR_HANDOFF,True,False,False
2025.01.06startup_a,startup_a,20250106,0,77.0,60,1,,-0.2122421947233649,0.7871896954081746,6.0,3.749999999999999,0.4285714285714285,-0.1571428571428571,77.0,INTERIOR_OTHER,True,True,True
2025.01.06startup_a,startup_a,20250106,1,459.0,60,1,segue,0.1865971934336508,0.056561743355081,6.0,6.357142857142856,0.0,-0.2714285714285714,459.0,INTERIOR_OTHER,True,True,True
2025.01.06startup_a,startup_a,20250106,2,611.0,60,1,segue,-0.2757410969433802,-0.3485104844446586,4.0,1.7000000000000008,0.4,,611.0,INTERIOR_HANDOFF,True,True,True
2025.01.06startup_a,startup_a,20250106,3,677.0,60,1,scorecard,-0.2191190663128377,0.5029847880686722,8.0,-0.8333333333333337,0.4444444444444444,1.2976190476190468,677.0,TRANSITION,True,False,False
2025.01.06startup_a,startup_a,20250106,4,1134.0,60,1,todo,-0.2953625358602784,0.1797319989649592,2.0,,0.25,,1134.0,TRANSITION,True,True,True
2025.01.06startup_a,startup_a,20250106,5,1195.0,60,1,ids,0.2983486675001191,-0.5390924905958935,11.0,1.6538461538461526,0.0833333333333333,0.3499999999999999,1195.0,TRANSITION,True,False,False
2025.01.06startup_a,startup_a,20250106,6,1882.0,60,1,ids,-0.411289835807245,-0.2184433334048466,6.0,2.1071428571428497,0.1428571428571428,0.9571428571428576,1882.0,INTERIOR_OTHER,True,True,True
2025.01.06startup_a,startup_a,20250106,7,2017.0,60,1,ids,-0.0160791586596375,0.5574577409128156,5.0,8.657142857142857,0.1666666666666666,-0.3000000000000002,2017.0,TRANSITION,True,True,True
